SMILES1,SMILES2
O=C(O)c1cccc(C(=O)O)c1,c1cc(Sc2ccncc2)ccn1
c1cc(CCCc2ccncc2)ccn1,O=C(O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1
c1ccc2nc3ccccc3nc2c1,Fc1c(F)c(Br)c(F)c(F)c1Br
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2nc3ccccc3nc2c1
Fc1c(F)c(Br)c(F)c(F)c1Br,c1ccc2nc3ccccc3cc2c1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc2nc3ccccc3cc2c1
Ic1ccc(I)cc1,C1CN2CCN1CC2
CC=CC=CC(=O)O,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,O=C1C(=Cc2cccnc2)CCCC1=Cc1cccnc1
c1ccc2nc3ccccc3nc2c1,Fc1c(F)c(F)c(I)c(F)c1F
Fc1c(F)c(F)c(I)c(F)c1F,c1ccc2nc3ccccc3cc2c1
c1ccc2nc3ccccc3cc2c1,Fc1c(F)c(F)c(Br)c(F)c1F
Cc1cc(C)nc(N)n1,Cc1ccc(C(=O)O)c(C)c1
Cc1cc(C)nc(N)n1,Cc1ccc(C(=O)O)cc1C
Cc1cc(C)nc(N)n1,Cc1cc(C)c(C(=O)O)c(C)c1
c1cc(-c2ccncc2)ccn1,O=C(O)CCCCCC(=O)O
c1cc(N2CCN(c3ccncc3)CC2)ccn1,CCOc1ccc(C(=O)O)cc1
CCOc1ccc(C(=O)O)cc1,c1cc(-c2ccncc2)ccn1
Nc1ccccc1C(=O)O,COc1cc(OC)nc(N)n1
CCn1c2ccccc2c2cc(-c3ccc4c(c3)c3ccccc3n4CC)ccc21,N#CC(C#N)=C(C#N)C#N
c1cnc2c(c1)ccc1ncccc12,O=c1[nH]c(=O)[nH]c(=O)[nH]1
O=C(O)c1ccccc1N=Nc1ccc(O)cc1,O=C(NCc1ccncc1)C(=O)NCc1ccncc1
O=C(O)c1cc([N+](=O)[O-])ccc1Cl,c1ccc2ncccc2c1
O=C(O)c1cccc(Cl)c1[N+](=O)[O-],c1ccc2ncccc2c1
O=C(O)c1ccc(Cl)cc1[N+](=O)[O-],c1ccc2ncccc2c1
O=Cc1ccc(O)cc1O,Fc1cc(C=Cc2ccncc2)ccc1C=Cc1ccncc1
Oc1cccc2c(O)cccc12,O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccncc1)C(=O)N(c1ccncc1)C3=O
O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccncc1)C(=O)N(c1ccncc1)C3=O,Oc1ccc2cc(O)ccc2c1
Oc1ccc2cc(O)ccc2c1,O=c1c2cc3c(=O)n(Cc4ccncc4)c(=O)c3cc2c(=O)n1Cc1ccncc1
Oc1cccc2c(O)cccc12,O=c1c2cc3c(=O)n(Cc4ccccn4)c(=O)c3cc2c(=O)n1Cc1ccccn1
Oc1ccc2cc(O)ccc2c1,O=c1c2cc3c(=O)n(Cc4ccccn4)c(=O)c3cc2c(=O)n1Cc1ccccn1
O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,Nc1ccc([N+](=O)[O-])cc1
CC(C(=O)O)c1ccccc1,CC(C)(C)[P](=O)c1ccccc1
O=C(O)C(O)c1ccccc1,CC(C)(C)[P](=O)c1ccccc1
O=C(O)C(O)c1ccc(Cl)cc1,CC(C)(C)[P](=O)c1ccccc1
O=C(O)C(CO)c1ccccc1,CC(C)(C)[P](=O)c1ccccc1
Cc1cc(-c2cccnc2)nc(N)n1,O=C(O)c1c(F)c(F)c(I)c(F)c1F
Cc1cc(-c2ccncc2)nc(N)n1,O=C(O)c1ccc(I)cc1
COc1cncc(C#Cc2cc(C)nc(N)n2)c1,O=C(O)c1ccc(I)cc1
Nc1ccc(C(=O)O)cc1,N#Cc1ccc(C(=O)O)cc1
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,C(=Cc1ccncc1)c1ccncc1
O=C(O)c1ccccc1,c1cc(-c2ccncc2)ccn1
c1cc(CCc2ccncc2)ccn1,O=C(O)CCCC(=O)O
O=C(O)CCCC(=O)O,C(=Cc1ccncc1)c1ccncc1
c1cc(CCc2ccncc2)ccn1,O=C(O)c1cccc(C(=O)O)c1
Cc1nc(C)c(C)nc1C,Oc1cccc(O)c1
Cc1nc(C)c(C)nc1C,Oc1ccc2ccc(O)cc2c1
O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1,O=C(O)CCC(=O)O
O=C(O)CCCCC(=O)O,O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1
O=C(O)CCCCCCC(=O)O,O=C(NCCCCCCNC(=O)c1ccncc1)c1ccncc1
O=C(O)c1cccc(C(=O)O)c1-c1c(C(=O)O)cccc1C(=O)O,C(=Cc1ccncc1)c1ccncc1
Fc1ccccc1I,CN(C)c1ccncc1
Fc1ccc(I)cc1,CN(C)c1ccncc1
Fc1ccc(I)c(F)c1,CN(C)c1ccncc1
Fc1ccc(F)c(I)c1,CN(C)c1ccncc1
Fc1ccc(I)c(F)c1F,CN(C)c1ccncc1
Fc1ccc(F)c(I)c1F,CN(C)c1ccncc1
Fc1cc(F)c(F)c(I)c1F,CN(C)c1ccncc1
Fc1c(F)c(F)c(I)c(F)c1F,CN(C)c1ccncc1
c1ccc2nc3ccccc3nc2c1,O=C(O)c1ccc(C23CC4CC(c5ccc(C(=O)O)cc5)(C2)CC(c2ccc(C(=O)O)cc2)(C4)C3)cc1
c1cc(N=Nc2ccncc2)ccn1,O=C(O)c1ccc(C23CC4CC(c5ccc(C(=O)O)cc5)(C2)CC(c2ccc(C(=O)O)cc2)(C4)C3)cc1
Cc1ccc2nc(N)sc2c1,O=C(O)CCCCCCCCC(=O)O
CC1=C(C)SC(=C2SC(C)=C(C)S2)S1,O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]
Cc1cc[nH]c(=O)c1,O=C(O)c1ccccc1-c1ccccc1C(=O)O
Cc1cccc(=O)[nH]1,O=C(O)c1ccccc1-c1ccccc1C(=O)O
OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,Cn1ccccc1=O
Cc1cc[nH]c(=O)c1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
O=C1CCC(C(=O)O)N1,c1cc(-c2ccncc2)ccn1
CC(C)(C)[PH](=O)c1ccccc1,O=C(OC(C(=O)O)C(OC(=O)c1ccccc1)C(=O)O)c1ccccc1
O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccncc1)C(=O)N(c1ccncc1)C3=O,c1cc2ccc3cccc4ccc(c1)c2c34
O=C(O)c1cccc(F)c1,CC(=O)c1ccncc1
Nc1ncc(-c2ccccc2)cn1,Fc1c(F)c(F)c(F)c(F)c1F
Fc1c(F)c(F)c(F)c(F)c1F,Nc1ncc(-c2cccc3ccccc23)cn1
Nc1ncc(-c2ccc3ccccc3c2)cn1,Fc1c(F)c(F)c(F)c(F)c1F
O=C1CC(=O)NC(=O)N1,c1cc(-c2ccncc2)ccn1
CC(=O)c1ccncc1,O=C(O)C=CC(=O)O
Oc1cccc(O)c1,O=Cc1ccncc1
c1cc(CCc2ccncc2)ccn1,N#Cc1cc(O)cc(O)c1
O=Cc1ccc(O)cc1O,N#Cc1ccncc1
O=C(O)c1ccc(O)cc1O,C(=Cc1ccncc1)c1ccncc1
c1cc(CCc2ccncc2)ccn1,O=C(O)c1ccc(O)cc1O
C(=Cc1ccc2cc(C=Cc3ccncc3)ccc2c1)c1ccncc1,Oc1ccc(Br)c(O)c1
C(=Cc1ccc2cc(C=Cc3ccncc3)ccc2c1)c1ccncc1,CC(=O)c1cc(O)cc(O)c1
Oc1ccc(Br)c(O)c1,Fc1cc(C=Cc2ccncc2)ccc1C=Cc1ccncc1
COc1ccncc1,Oc1ccc(Br)c(O)c1
O=Cc1ccc(O)cc1O,COc1ccncc1
N#Cc1cc(O)cc(O)c1,c1cc(-c2ccncc2)ccn1
c1cc(CCc2ccncc2)ccn1,O=Cc1ccc(O)cc1O
Fc1c(F)c(F)c(C#CC#CC#Cc2ccccc2)c(F)c1F,Fc1c(F)c(F)c(C#Cc2c(F)c(F)c(F)c(F)c2F)c(F)c1F
O=C(O)CCCCCCCCC(=O)O,c1cn(CCCCn2ccnc2)cn1
N#CC(C#N)=c1c(F)c(F)c(=C(C#N)C#N)c(F)c1F,N#CSC1=C(SC#N)SC(=C2SC3=C(OCCO3)S2)S1
Cc1ccc2ccc3ccc(C)nc3c2n1,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12
Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,Cc1ccnc(-c2cc(C)ccn2)c1
Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,O=C1c2cccnc2-c2ncccc21
O=[N+]([O-])c1cc2cccnc2c2ncccc12,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12
Cc1ccc(C(=O)OC(C(=O)O)C(OC(=O)c2ccc(C)cc2)C(=O)O)cc1,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1
O=C(O)c1ccccc1,NC(=O)c1ccncc1
O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,c1cc(-c2ccncc2)ccn1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,O=C(O)CCCCC(=O)O
CCCCCC(N)=O,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,CCC(N)=O
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,O=C(O)CCC(=O)O
CCC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,CC=CC=CC(=O)O
CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,O=C(O)CC(=O)O
CC=CC=CC(=O)O,Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1
O=C(O)c1ccc(O)cc1,Cn1c(=O)c2c(ncn2C)n(C)c1=O
N#Cc1ccccc1C#N,Cc1cccnc1N
NC(N)=O,O=C(O)C(O)C(O)C(=O)O
O=C(O)c1ccc(C(c2ccc(C(=O)O)cc2)(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1,c1ccc2nc3ccccc3nc2c1
O=C(O)c1ccc(C(c2ccc(C(=O)O)cc2)(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1,c1cc(-c2ccncc2)ccn1
Oc1ccc2cc(Br)ccc2c1-c1c(O)ccc2cc(Br)ccc12,N#Cc1cc(C#N)c(C#N)cc1C#N
Cc1ccc2c(-c3c(O)ccc4cc(C)ccc34)c(O)ccc2c1,N#Cc1cc(C#N)c(C#N)cc1C#N
N#CC(=NO)c1ccc(Br)cc1,COc1cncc(Br)c1
N#CC(=NO)c1ccc(Br)cc1,Cc1nc2ccccc2n1Cc1ccc(Br)cc1
N#CC(=NO)c1ccc(Br)cc1,Brc1ccc(Cn2cnc3ccccc32)cc1
N#CC(=NO)c1ccc(Br)cc1,Cc1cc2ncn(Cc3cccc(C#N)c3)c2cc1C
N#CC(=NO)c1ccccc1F,C(=Cc1ccncc1)c1ccncc1
N#CC(=NO)c1cccc(Cl)c1,c1ccc2c(c1)ncn2Cc1ccc(Cn2cnc3ccccc32)cc1
Cc1cc2ncn(Cc3ccncc3)c2cc1C,N#CC(=NO)c1ccc(F)cc1
Cc1ccccc1O,Oc1ccccc1Cl
Nc1ncccn1,O=C(O)c1ccccc1
O=C(O)c1ccc(C(c2ccc(C(=O)O)cc2)(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1,C(=Cc1ccncc1)c1ccncc1
O=C(O)c1ccc(C(c2ccc(C(=O)O)cc2)(c2ccc(C(=O)O)cc2)c2ccc(C(=O)O)cc2)cc1,c1cc(N=Nc2ccncc2)ccn1
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CC(c1ccccc1)N1COc2c(cc(C(C)(C)C)cc2C(C)(C)C)C1
CNC(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,O=C(O)CC(O)C(=O)O
Fc1c(F)c(I)c(F)c(F)c1I,CC1(C)c2ccccc2C(C)(C)N1[O]
CC1(C)C(=O)NC(=O)C1(C)C,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
c1ccc(C2=NSS[N]2)cc1,Fc1c(F)c(F)c(C2=NSS[N]2)c(F)c1F
Cc1ccc2c(-c3c(O)ccc4cc(C)ccc34)c(O)ccc2c1,O=C1C(F)=C(F)C(=O)C(F)=C1F
Cc1ccc2c(-c3c(O)ccc4cc(C)ccc34)c(O)ccc2c1,O=C1C=CC(=O)C=C1
c1ccc2nc3ccccc3nc2c1,O=C1C(O)=C(I)C(=O)C(O)=C1I
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Nc1ccc(C(=O)O)cc1
Cn1nnc(N)n1,O=[N+]([O-])Nc1nnn[nH]1
O=C1CCCN1,O=C(O)CCC(=O)O
O=C(O)C=CC(=O)O,O=C1NCCN1
O=C(O)C=CC(=O)O,O=C1CCCN1
O=C(O)C(=O)O,O=C1NCCN1
O=C(O)CCC(=O)O,O=C1NCCN1
O=C(O)CCCCC(=O)O,O=C1NCCN1
CC(=O)c1ccncc1,Nc1ccc(CO)cc1
CCOC(=S)Nc1ccc([N+](=O)[O-])cc1,c1cc(-c2ccncc2)ccn1
CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2O1,C1CNCCN1
CC1(C)CC(C)(c2ccc(O)cc2)c2ccccc2O1,C1CCNCC1
O=[N+]([O-])c1cc(I)cc([N+](=O)[O-])c1,C1CN2CCN1CC2
O=[N+]([O-])c1cc(I)cc([N+](=O)[O-])c1,c1cc(-c2ccncc2)ccn1
COc1ccc(CCNC(=O)COc2cccc3cccnc23)cc1,Oc1ccc(O)cc1
c1ccc2c(-c3c4ccccc4cc4ccccc34)c3ccccc3cc2c1,ClC1CCCCCC1
Cc1cn2c(n1)sc1ccccc12,Nc1nc2ccccc2s1
O=C(O)c1ccc([N+](=O)[O-])cc1,Cc1cn2nc(C)sc2n1
O=C(O)c1cc2ccccc2[nH]1,COc1ccc(-c2nn3cc(C)nc3s2)cc1
CCc1ccc(C(=O)O)cc1,Cc1cn2nc(C)sc2n1
Oc1ccc(Cc2ccc(O)cc2)cc1,c1cc(-c2ccncc2)ccn1
O=C(O)c1ccccc1SSc1ccccc1C(=O)O,c1cc(CCCc2ccncc2)ccn1
C1CCNC1,N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O
Fc1c(F)c(F)c(I(F)F)c(F)c1F,c1cnc2c(c1)ccc1cccnc12
Fc1c(F)c(F)c(I(F)F)c(F)c1F,c1ccc(-c2ccccn2)nc1
c1ccc2ncccc2c1,Fc1c(F)c(F)c(I(F)F)c(F)c1F
N#CI(C#N)c1ccc(F)cc1,c1cnc2c(c1)ccc1cccnc12
CN(C)C(=N)N(C)C,CC(C)(C)c1cccc(C(C)(C)C)c1O
Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,CN(C)C(=N)N(C)C
NC(N)=S,C(=Cc1ccncc1)c1ccncc1
NC(N)=S,N#Cc1ccc(C=Cc2ccncc2)cc1
NC(N)=S,C(=Cc1ccncc1)c1ccccc1
NC(N)=S,Fc1ccc(C=Cc2ccncc2)cc1
NC(N)=S,Clc1ccc(C=Cc2ccncc2)cc1
NC(N)=S,Brc1ccc(C=Cc2ccncc2)cc1
NC(N)=S,Cc1ccc(C=Cc2ccncc2)cc1
NC(N)=S,COc1ccc(C=Cc2ccncc2)cc1
NC(N)=S,CCc1ccc(C=Cc2ccncc2)cc1
NC(N)=S,C(=Cc1ccc2ccccc2c1)c1ccncc1
NC(N)=S,C(=Cc1ccccn1)c1ccncc1
NC(N)=S,C(=Cc1ccccn1)c1cccnc1
NC(N)=S,C(=Cc1ccccn1)c1ccccn1
C1CSC2=C(S1)SC(=C1SC3=C(SCCS3)S1)S2,N#CC(C#N)=c1cc(F)c(=C(C#N)C#N)cc1F
Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl,Nc1cc2nc3ccccc3oc-2cc1=O
C1CN2CCN1CC2,O=C(O)c1cccc(C(=O)O)c1
O=C(O)c1cncc(C(=O)O)c1,C1CN2CCN1CC2
Nc1ccc(Br)cn1,O=C(O)c1ccc(O)cc1
Oc1cccc(O)c1,C1CN2CCN1CC2
COC(OC)c1cnc2c(=O)[nH]c(NC(=O)C(C)(C)C)nc2n1,O=C(O)c1ccc(O)cc1
COC(OC)c1cnc2c(=O)[nH]c(NC(=O)C(C)(C)C)nc2n1,O=C(O)c1cccc([N+](=O)[O-])c1
Nc1nc(-c2csc(N)n2)cs1,CC(=NN=C(C)c1ccncc1)c1ccncc1
Nc1nc(-c2csc(N)n2)cs1,C(=NCCN=Cc1ccncc1)c1ccncc1
O=C(O)C=CC(=O)O,BrC1=NOC(C2CCCN2)C1
NC(N)=S,O=S(Cc1ccccc1)Cc1ccccc1
O=C1NS(=O)(=O)c2ccccc21,O=S(Cc1ccccc1)Cc1ccccc1
CCC(C)=NNC(=O)c1ccncc1,O=C(O)c1cccc(O)c1
Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,O=C1C=CC(=O)C=C1
Oc1ccc(Cc2ccc(O)cc2)cc1,O=C1C=CC(=O)C=C1
CC(C)(C)c1ccc(O)c(C(C)(C)C)c1,CN(C)CCN1C(c2ccccc2)Oc2c(cc(C(C)(C)C)cc2C(C)(C)C)C1c1ccccc1
O=C(O)C=Cc1ccccc1,c1cc(-c2ccncc2)c2c(-c3ccncc3)cccc2c1
Fc1c(F)c(I)c(F)c(F)c1I,c1cc(Sc2ccncc2)ccn1
O=C(O)C=Cc1ccccc1,Cc1cccc(NC(=O)C=Cc2ccccc2)n1
COc1ccc2ccc(O)c(C(=Nc3ccccc3)c3ccc(Cl)cc3)c2c1,C1CN2CCN1CC2
O=c1c2ccccc2nc(Nc2ccccc2)n1-c1ccccc1O,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
O=C(O)c1ccccc1SSc1ccccc1C(=O)O,O=C(NCc1cccnc1)C(=O)NCc1cccnc1
O=C(O)c1ccccc1SSc1ccccc1C(=O)O,S=C(NCc1ccncc1)C(=S)NCc1ccncc1
CCC(=O)Nc1ccc(Br)cn1,O=C(O)c1ccc(Cl)c(Cl)c1
CCC(=O)Nc1ccc(Br)cn1,O=C(O)CCCCCCC(=O)O
CCC(=O)Nc1ccc(Br)cn1,O=C(O)C=CC(=O)O
CCC(=O)Nc1ccc(Br)cn1,O=C(O)CCC(=O)O
O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,Nc1ncc(Br)cc1Br
O=C(O)C=CC(=O)O,Nc1ncc(Br)cc1Br
CC(=O)Nc1ccc(Br)cn1,O=C(O)CCC(=O)O
O=C1NC(=O)C(=NO)C(=O)N1,ON=Cc1cccnc1
CC(NC1CCCCC1NC(C)=C1C(=O)c2ccccc2C1=O)=C1C(=O)c2ccccc2C1=O,O=C1c2cc([N+](=O)[O-])ccc2-c2c1cc([N+](=O)[O-])cc2[N+](=O)[O-]
Nc1cccc(C(=O)O)c1,c1cc(CCc2ccncc2)ccn1
NC(N)=S,Fc1c(F)c(I)c(F)c(F)c1I
S=c1[nH]c2ccccc2[nH]1,Fc1c(F)c(F)c(I)c(I)c1F
IC(I)=C(I)I,S=C1NCCN1
O=C(Nc1ccccc1)Nc1cccc2ncccc12,O=C(O)Cc1ccc(CC(=O)O)cc1
Nc1ccc(Br)cn1,O=C(O)c1ccccc1
CCN(C=O)CC,Oc1ccc(O)cc1
Fc1c(F)c(C=Cc2c(F)c(F)c(I)c(F)c2F)c(F)c(F)c1I,c1cc(OCC(COc2ccncc2)(COc2ccncc2)COc2ccncc2)ccn1
O=C(O)CCCCC(=O)O,CC(=O)Nc1cccc(CCc2cccc(NC(C)=O)n2)n1
N#Cc1c(Nc2ccccc2)c(C=O)c[nH]c1=O,NN=C(N)N
N#Cc1c(Nc2ccccc2)c(C=O)c[nH]c1=O,N=C(N)N
C#Cc1ccc(C#C)cc1,C(=Cc1ccncc1)c1ccncc1
NC(=O)c1cccnc1,O=C(O)c1ccc(O)cc1
Fc1c(F)c(I)c(F)c(F)c1I,CN(C)c1ccncc1
Fc1c(F)c(I)c(F)c(I)c1F,CN(C)c1ccncc1
Fc1c(I)cc(I)c(F)c1F,CN(C)c1ccncc1
Fc1c(I)c(F)c(I)c(F)c1I,CN(C)c1ccncc1
O=Cc1ccccc1O,CN(C)c1ccncc1
CC1(C)C2CC3SC4=C(SC(=C5SC6=C(SCCS6)S5)S4)SC3C1C2,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1
CC1(C)C2CC3=C(SC4=C(S3)SC(=C3SC5=C(SCCS5)S3)S4)C1C2,N#CC(C#N)=c1ccc(=C(C#N)C#N)cc1
CCCCCCCCCCOc1ccc(C=Cc2ccncc2)cc1,CCCCCCOc1ccc(C=Cc2c(F)c(F)c(I)c(F)c2F)cc1
CCCCCCOc1c(F)c(F)c(I)c(F)c1F,CCCCCCOc1ccc(C=Cc2ccncc2)cc1
c1cc(CCc2ccncc2)ccn1,O=C(O)CCCCCCCCC(=O)O
c1cc(CCCc2ccncc2)ccn1,O=C(O)CCCCCCCCC(=O)O
O=C(O)CCCC(=O)O,c1cc(CCCc2ccncc2)ccn1
Cc1cc(C)nc(NCc2cccc(CNc3nc(C)cc(C)n3)c2)n1,O=C(O)CCCCC(=O)O
C(#Cc1ccncc1)c1ccncc1,O=c1sc2c(s1)SC(c1ccncc1)=C(c1ccncc1)S2
Cc1ccn(C)c(=O)c1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
N#CC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,Cc1ccncc1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],c1ccc2ccccc2c1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Brc1cccc2ccccc12
Brc1c2ccccc2cc2ccccc12,Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-]
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],c1ccc2c(c1)ccc1ccccc12
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],c1cc2cccc3c4cccc5cccc(c(c1)c23)c54
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],c1ccc2c(c1)Nc1ccccc1S2
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],c1ccc2c(c1)sc1ccccc12
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],COc1ccc(OC)cc1
Cc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-],Nc1ccc(C(=O)O)cc1
Fc1c(F)c(I)c(F)c(F)c1I,c1ccc(-c2nccnc2-c2ccccn2)nc1
c1c[nH]c(-c2ncc[nH]2)n1,O=C(O)c1ccccc1
c1ccc2ncccc2c1,O=C(O)c1ccc(Cl)cc1
COc1cncc(C#Cc2cccnc2)c1,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
Oc1cc2ccccc2cc1O,CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
NC(=S)c1ccccc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
c1cn(Cc2ccc(Cn3ccnc3)cc2)cn1,O=C(O)C1CCC(C(=O)O)CC1
CCN(CC)CC,COc1ccc(C(=O)C(=NO)c2ccc(OC)cc2)cc1
O=c1cc2ccccc2c[nH]1,OC(C#CC#CC(O)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1
Fc1c(F)c(I)c(F)c(F)c1I,C1CSCCS1
c1ccc2nc3ccccc3cc2c1,Fc1c(F)c(F)c(I)c(I)c1F
c1ccc2nc3ccccc3nc2c1,Fc1c(F)c(F)c(I)c(I)c1F
Fc1c(F)c(I)c(F)c(F)c1I,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
COc1cc(O)cc(O)c1,O=C(C=Cc1ccncc1)C=Cc1ccncc1
CC12Cc3cn[nH]c3CC1CCC1C2CCC2(C)C1CCC2(C)O,CC12Cc3c[nH]nc3CC1CCC1C2CCC2(C)C1CCC2(C)O
CN(C(=O)N(C)c1ccc(C(=O)O)cc1)c1ccc(C(=O)O)cc1,c1cc(-c2ccncc2)ccn1
CN(C(=O)N(C)c1ccc(C(=O)O)cc1)c1ccc(C(=O)O)cc1,C(=Cc1ccncc1)c1ccncc1
CN(C(=O)N(C)c1ccc(C(=O)O)cc1)c1ccc(C(=O)O)cc1,c1cc(-c2ccc3cc4cc(-c5ccncc5)ccc4cc3c2)ccn1
O=C(O)c1cncc(C(=O)O)c1,c1cc(-c2ccncc2)ccn1
COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O,Oc1cccc(O)c1
COc1cc(C=CC(=O)C=C(O)C=Cc2ccc(O)c(OC)c2)ccc1O,Oc1cccc(O)c1O
CC(=CC=C(C)C(=O)O)C(=O)O,c1ccc2cc(CSc3ccncc3)c(CSc3ccncc3)cc2c1
CC(=CC=C(C)C(=O)O)C(=O)O,c1cc(-c2ccncc2)c2c(-c3ccncc3)cccc2c1
c1ccc2scnc2c1,O=C(O)C(=O)O
O=C(O)C=Cc1ccsc1,c1cc(-c2ccncc2)ccn1
O=C(O)c1cccc(Cl)c1[N+](=O)[O-],c1ccc2cnncc2c1
O=C(O)c1ccc(Cl)cc1[N+](=O)[O-],c1ccc2cnncc2c1
c1ccc2cnncc2c1,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,c1ccc(-c2ccccn2)nc1
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC,c1cc(-c2ccncc2)ccn1
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,c1cc(-c2ccncc2)ccn1
c1cc(CCc2ccncc2)ccn1,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,c1cc(CCc2ccncc2)ccn1
O=C(O)c1c(F)c(F)c(I)c(F)c1F,Nc1cnc(Br)cn1
O=C(O)c1c(F)c(F)c(Br)c(F)c1F,Nc1cnc(Br)cn1
Nc1ncc(Br)nc1Br,O=C(O)c1c(F)c(F)c(I)c(F)c1F
Nc1ncc(Br)nc1Br,O=C(O)c1c(F)c(F)c(Br)c(F)c1F
O=C(O)c1ccc(O)cc1,c1cc(-c2ccncc2)ccn1
O=C(O)c1ccc(O)cc1,c1ccc(-c2ccncc2)cc1
O=C(O)CCCCC(=O)O,NC(N)=O
Fc1c(F)c(F)c(I)c(I)c1F,CC1(C)c2ccccc2C(C)(C)N1[O]
COC(=O)NNC(=O)OC,O=P(c1ccccc1)(c1ccccc1)c1ccccc1
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],CN(C)c1ccc(C=O)cc1
